"","mle_phi","mle_se","bte_phi","bte_se","phi","n"
"2169",-0.866271238615729,0.0352588943116314,-0.857060897092585,0.0364324163437629,-0.9,"100"
"2170",-0.889437542913787,0.0292074861753383,-0.88306055428557,0.0330428074824737,-0.9,"100"
"2171",-0.874748029237439,0.032132589806028,-0.865391307316923,0.035790125112981,-0.9,"100"
"2172",-0.928808865020991,0.0224314241740903,-0.923754582498995,0.0226341737652836,-0.9,"100"
"2173",-0.932407336969582,0.0221559430511208,-0.924884455367983,0.0248096819358807,-0.9,"100"
"2174",-0.900211849564679,0.0275848149958029,-0.892509863243762,0.0326558014929517,-0.9,"100"
"2175",-0.847588065530806,0.0369804965086473,-0.842418416905246,0.0391287536523366,-0.9,"100"
"2176",-0.934951478547996,0.0218350564254559,-0.928110088448386,0.0227231905619995,-0.9,"100"
"2177",-0.921712545132655,0.0251213665632069,-0.913233064495493,0.027314577896155,-0.9,"100"
"2178",-0.915350134025524,0.0248865634605918,-0.906449104799824,0.0288127052212069,-0.9,"100"
"2179",-0.891333886798998,0.0284726061506806,-0.884892085242507,0.0306370179203908,-0.9,"100"
"2180",-0.936311807109192,0.0217801023557565,-0.931760028369741,0.0227300612302531,-0.9,"100"
"2181",-0.892765403661007,0.0288103552530775,-0.887135917621578,0.030581302353517,-0.9,"100"
"2182",-0.830314812870871,0.0394781756214097,-0.823493955766647,0.0423151797543692,-0.9,"100"
"2183",-0.886722025404742,0.0305661465095935,-0.879844945913579,0.0337213157369507,-0.9,"100"
"2184",-0.894691361850011,0.0284557707193501,-0.889899639838985,0.0310786219525107,-0.9,"100"
"2185",-0.863726219046304,0.035621070969539,-0.85480856736114,0.0382201705716286,-0.9,"100"
"2186",-0.927421521229517,0.0231678843866053,-0.922051094624104,0.0239315075535736,-0.9,"100"
"2187",-0.867581219629861,0.0344425935663245,-0.860942292167442,0.0362714085287238,-0.9,"100"
"2188",-0.850962801416645,0.0359980923157311,-0.842015579390872,0.038644595674017,-0.9,"100"
"2189",-0.850159891037358,0.035853734217338,-0.843180926131534,0.037277012915329,-0.9,"100"
"2190",-0.84117976919681,0.0374954568793984,-0.8326360281957,0.0436379021270565,-0.9,"100"
"2191",-0.89772031323034,0.0279165859509463,-0.89108117594932,0.0295579109185459,-0.9,"100"
"2192",-0.858580616455765,0.034339897054303,-0.85208779692013,0.0352445435397266,-0.9,"100"
"2193",-0.902533975895675,0.0282063701191832,-0.897959342297986,0.0281001946865388,-0.9,"100"
"2194",-0.9183493197644,0.0246483264652547,-0.911470826556639,0.0267833164386443,-0.9,"100"
"2195",-0.93302830082756,0.021758892754925,-0.927309194568263,0.0233356014109838,-0.9,"100"
"2196",-0.940427802817334,0.0209105330220689,-0.933625333095326,0.0258615333931606,-0.9,"100"
"2197",-0.888796200991608,0.0308782448895591,-0.879835608860378,0.0332260886102126,-0.9,"100"
"2198",-0.901397385159628,0.0274528098832281,-0.897337397053866,0.0296328424481836,-0.9,"100"
"2199",-0.915695411460827,0.0250482635662342,-0.907208147737455,0.0286860167772339,-0.9,"100"
"2200",-0.888758347567298,0.0295914600635426,-0.880710122420078,0.0320794924576498,-0.9,"100"
"2201",-0.947103993231444,0.019377003387698,-0.941818447685955,0.022615059538538,-0.9,"100"
"2202",-0.887359336332302,0.0297008097841838,-0.882253138486276,0.0291604720229587,-0.9,"100"
"2203",-0.90197023154932,0.027968264934139,-0.895284787911413,0.0290756771973338,-0.9,"100"
"2204",-0.804899371243051,0.0440857904183816,-0.796791240692425,0.0476445748321165,-0.9,"100"
"2205",-0.924193302992388,0.0230505074877754,-0.917742133141284,0.0256650637042015,-0.9,"100"
"2206",-0.892274731701007,0.030863373521422,-0.885367781905434,0.0318857859157712,-0.9,"100"
"2207",-0.838270988690902,0.0387667036722439,-0.830413280305064,0.0400710863147736,-0.9,"100"
"2208",-0.859898164476145,0.0349486646633819,-0.852082635147282,0.0384466754848313,-0.9,"100"
"2209",-0.891782638951612,0.0301483991163726,-0.883487402595146,0.0362489702343671,-0.9,"100"
"2210",-0.918450468246272,0.0257004954603437,-0.911457238411145,0.02817601232477,-0.9,"100"
"2211",-0.880504462258424,0.0323878781229787,-0.873894807769101,0.0347272876459713,-0.9,"100"
"2212",-0.924836642335451,0.0233697235262286,-0.919096375220232,0.0265212240272654,-0.9,"100"
"2213",-0.83314057352941,0.039482935237919,-0.825961492166639,0.0421517459420867,-0.9,"100"
"2214",-0.910222351788572,0.0258568759830558,-0.902268417313704,0.0289947121737666,-0.9,"100"
"2215",-0.877170683856035,0.0326698652497336,-0.868329802749791,0.0352276352783352,-0.9,"100"
"2216",-0.814305609198287,0.0446320278292047,-0.805850804361438,0.044421913154343,-0.9,"100"
"2217",-0.894927012099652,0.0301518427920907,-0.8868592067637,0.0317939225700486,-0.9,"100"
"2218",-0.906316759017762,0.0268099558673249,-0.900198241889856,0.0288398743556029,-0.9,"100"
"2219",-0.906374657566175,0.0266611753400388,-0.900461938549467,0.0298579780094525,-0.9,"100"
"2220",-0.861649680762941,0.0346035220409351,-0.855363993566891,0.0381714220223944,-0.9,"100"
"2221",-0.90612699966284,0.0273917042418407,-0.900093299612292,0.0282504115250493,-0.9,"100"
"2222",-0.905329591959715,0.0264056590783867,-0.89743856145658,0.0290309611241856,-0.9,"100"
"2223",-0.879986733789297,0.031485278854716,-0.871261099275865,0.0359052696608678,-0.9,"100"
"2224",-0.898028791172887,0.0280691184642323,-0.887802659568024,0.0330540876596486,-0.9,"100"
"2225",-0.867233399979509,0.0333851252627773,-0.860549866486921,0.0369740131789479,-0.9,"100"
"2226",-0.886677892557112,0.0316028518893499,-0.879658736156833,0.0317284283538764,-0.9,"100"
"2227",-0.897088734572844,0.027959920504915,-0.889468898695372,0.0323172214693027,-0.9,"100"
"2228",-0.849086466592285,0.036152113550848,-0.839065773447772,0.0428509744207081,-0.9,"100"
"2229",-0.94671806651408,0.0199009830629893,-0.940044765861654,0.0211256346215087,-0.9,"100"
"2230",-0.873903666842496,0.0330605177710469,-0.864432764953472,0.0358796817350129,-0.9,"100"
"2231",-0.91156424791753,0.0253828987088268,-0.904896818939156,0.0280392952551022,-0.9,"100"
"2232",-0.872508249275212,0.033557002420481,-0.865876542856363,0.0343039609682772,-0.9,"100"
"2233",-0.874274678194408,0.0320424112465753,-0.866006677735526,0.0341421116615042,-0.9,"100"
"2234",-0.91420820546888,0.0260954181157823,-0.906402128606939,0.0275256541017735,-0.9,"100"
"2235",-0.885860265030497,0.0297514969045904,-0.880029854385033,0.0296953869193975,-0.9,"100"
"2236",-0.883106842617551,0.0304282775506794,-0.875767091289628,0.0295536685723467,-0.9,"100"
"2237",-0.852458938620344,0.0366713727661355,-0.843702068715263,0.0418847104859471,-0.9,"100"
"2238",-0.875081404766315,0.031751478766555,-0.863044963603257,0.0376964248194257,-0.9,"100"
"2239",-0.860389648386366,0.0351309921455421,-0.851851470161617,0.0384785373046717,-0.9,"100"
"2240",-0.849884320375545,0.0379151031733679,-0.84305833854688,0.0376920929879143,-0.9,"100"
"2241",-0.889373527925709,0.0311120674617713,-0.881730731206712,0.033659127979162,-0.9,"100"
"2242",-0.88001843109364,0.0320124785655636,-0.87375410531126,0.0343110845420306,-0.9,"100"
"2243",-0.840255276649143,0.038113581689276,-0.834624319859331,0.0424192705333604,-0.9,"100"
"2244",-0.929791987590217,0.0216780761891378,-0.923130346075704,0.0245351934406895,-0.9,"100"
"2245",-0.853584901143753,0.0366744671609565,-0.846124601820806,0.0396376359515883,-0.9,"100"
"2246",-0.901924187344615,0.0277145853487375,-0.894274540087745,0.0294174761129254,-0.9,"100"
"2247",-0.864844683475268,0.0339588691127559,-0.861314492211257,0.0332309551725015,-0.9,"100"
"2248",-0.863538669943961,0.0356109342978365,-0.859835501437246,0.0371080615281753,-0.9,"100"
"2249",-0.884421513647072,0.0311057845237351,-0.877769276150792,0.0329620537778755,-0.9,"100"
"2250",-0.931966268821721,0.0233658147287755,-0.922148563743129,0.0265722736923153,-0.9,"100"
"2251",-0.886864026519412,0.0297960931505451,-0.877590535205763,0.0351515162992908,-0.9,"100"
"2252",-0.895652237219012,0.0288283182795269,-0.887897982594021,0.0306648292063879,-0.9,"100"
"2253",-0.952693297614871,0.0186695883418984,-0.944882149694984,0.0230452498069666,-0.9,"100"
"2254",-0.882817039434216,0.0305219339374781,-0.877309194910238,0.032091533372658,-0.9,"100"
"2255",-0.880866703471096,0.0306791704739206,-0.874531653266452,0.031934223277171,-0.9,"100"
"2256",-0.874497218981618,0.0326927714237053,-0.868211397395869,0.0324130869001219,-0.9,"100"
"2257",-0.910032350178575,0.0256069472047784,-0.902979316181517,0.0279934616125488,-0.9,"100"
"2258",-0.931314546888534,0.0218995332242224,-0.923316550526987,0.0259630494088645,-0.9,"100"
"2259",-0.912091172145941,0.0258392807045018,-0.906042343602409,0.0279672702505507,-0.9,"100"
"2260",-0.903567818670361,0.0272850690171124,-0.898329080747513,0.0265195986955468,-0.9,"100"
"2261",-0.883605099772898,0.0317178681684382,-0.878268375817339,0.0325603237455594,-0.9,"100"
"2262",-0.846780038836668,0.0376136876590567,-0.83730494700962,0.0422779829382418,-0.9,"100"
"2263",-0.872530456982553,0.0333682006945278,-0.869957052155474,0.0353115654144592,-0.9,"100"
"2264",-0.902737526042369,0.0278826912732141,-0.897943132488402,0.0306143929787702,-0.9,"100"
"2265",-0.893492344382072,0.0293136241024901,-0.887239337556114,0.033402461611013,-0.9,"100"
"2266",-0.896528692770226,0.0278630591722711,-0.887041577181813,0.0307906721362376,-0.9,"100"
"2267",-0.904922783099974,0.027453709452395,-0.896041731641516,0.0312121148202935,-0.9,"100"
"2268",-0.874540174535679,0.0319807948516876,-0.867817519569888,0.0343556560201458,-0.9,"100"
"2269",-0.899630789112911,0.0282793221496311,-0.892056787261476,0.0326932714166565,-0.9,"100"
"2270",-0.88304675570597,0.0315244064300124,-0.874229749168289,0.033043482671854,-0.9,"100"
"2271",-0.901395586664061,0.0289878697453238,-0.893114750470163,0.0305095798969088,-0.9,"100"
"2272",-0.917408343453729,0.0241486382521723,-0.910962435244407,0.0260522741425707,-0.9,"100"
"2273",-0.885392032363175,0.0317196304049742,-0.87656170887494,0.0328436704551316,-0.9,"100"
"2274",-0.921843663406009,0.0233402494394745,-0.91552750628599,0.0252536929273905,-0.9,"100"
"2275",-0.908768868235256,0.0257540238332676,-0.902511066797703,0.0278742877709904,-0.9,"100"
