32100.5	0.843875
32101.5	0.707536
32102.5	0.84437
32103.5	1.04411
32104.5	1.20644
32105.5	1.00064
32106.5	1.07614
32107.5	1.10948
32108.5	1.02182
32109.5	0.856214
32110.5	0.98148101
32111.5	1.21182
32112.5	1.30375
32113.5	0.92192602
32114.5	1.01654
32115.5	0.82803702
32116.5	0.91921401
32117.5	0.969107
32118.5	0.701444
32119.5	0.88946402
32120.5	0.833357
32121.5	0.82135701
32122.5	0.626964
32123.5	0.71367901
32124.5	0.69632101
32125.5	0.9345
32126.5	0.907138
32127.5	0.95682102
32128.5	1.00732
32129.5	0.920964
32130.5	0.78350001
32131.5	1.01279
32132.5	0.8835
32133.5	1.07546
32134.5	0.923464
32135.5	0.91267901
32136.5	1.06075
32137.5	0.842393
32138.5	0.824429
32139.5	0.69475001
32140.5	0.685483
32141.5	1.07611
32142.5	0.967821
32143.5	0.743464
32144.5	0.666214
32145.5	0.854828
32146.5	0.84842902
32147.5	1.12786
32148.5	0.778857
32149.5	0.6705
32150.5	0.918414
32151.5	0.880179
32152.5	0.849357
32153.5	0.746643
32154.5	0.72757101
32155.5	0.904207
32156.5	1.09196
32157.5	1.09089
32158.5	0.88625001
32159.5	1.01396
32160.5	1.0825
32161.5	1.5433
32162.5	1.0777
32163.5	0.929133
32164.5	1.06517
32165.5	0.953864
32166.5	0.72203302
32167.5	0.746367
32168.5	1.0215
32169.5	0.965967
32170.5	0.89780002
32171.5	0.87876701
32172.5	1.35257
32173.5	0.832933
32174.5	0.8081
32175.5	1.1943
32176.5	0.718367
32177.5	0.919419
32178.5	0.892167
32179.5	0.770581
32180.5	1.4388
32181.5	1.2397
32182.5	1.19065
32183.5	0.934733
32184.5	1.0341
32185.5	0.68006402
32186.5	0.756867
32187.5	0.741452
32188.5	1.0041
32189.5	1.10767
32190.5	1.26781
32191.5	1.02027
32192.5	0.847548
32193.5	0.64786702
32194.5	0.901033
32195.5	0.74332302
32196.5	0.690323
32197.5	0.85325801
32198.5	0.71306401
32199.5	0.749742
32200.5	0.81832301
32201.5	0.72461301
32202.5	0.971267
32203.5	0.756194
32204.5	1.05423
32205.5	0.829161
32206.5	0.98987102
32207.5	0.79538702
32208.5	0.798
32209.5	0.784903
32210.5	0.757871
32211.5	0.6311
32212.5	0.617714
32213.5	1.09369
32214.5	1.23523
32215.5	1.01327
32216.5	0.872103
32217.5	0.827867
32218.5	0.69183301
32219.5	0.85133302
32220.5	0.87148302
32221.5	0.9127
32222.5	0.8619
32223.5	0.75996702
32224.5	0.860034
32225.5	0.811733
32226.5	0.878867
32227.5	1.00014
32228.5	0.720433
32229.5	0.76313
32230.5	0.79336702
32231.5	0.787714
32232.5	0.702037
32233.5	0.865519
32234.5	0.7565
32235.5	0.748111
32236.5	0.74885201
32237.5	0.901231
32238.5	0.89585202
32239.5	0.74474102
32240.5	0.804192
32241.5	0.88137
32242.5	0.788296
32243.5	0.820037
32244.5	0.912565
32246.5	0.761211
32247.5	0.811154
32248.5	0.91237002
32249.5	0.98325002
32250.5	0.988
32251.5	0.844741
32252.5	0.95887
32253.5	0.736227
32254.5	0.688136
32255.5	0.943227
32256.5	1.16761
32257.5	1.13418
32258.5	1.04355
32259.5	1.02459
32260.5	1.07286
32261.5	1.01123
32262.5	1.18232
32263.5	1.09505
32264.5	1.08027
32265.5	0.972409
32266.5	0.921636
32267.5	0.61468201
32268.5	1.03152
32269.5	1.55355
32270.5	0.97250002
32271.5	1.11368
32272.5	2.79955
32273.5	1.35791
32274.5	0.792409
32275.5	1.45877
32276.5	1.09873
32277.5	0.82525002
32278.5	1.0045
32279.5	1.83478
32280.5	1.59883
32281.5	1.32506
32282.5	1.81716
32283.5	2.09783
32284.5	2.01356
32285.5	2.15806
32286.5	1.03594
32287.5	1.96156
32288.5	1.98422
32289.5	1.96853
32290.5	1.48928
32291.5	1.1885
32292.5	1.28578
32293.5	1.79483
32294.5	1.42878
32295.5	1.29884
32296.5	1.83228
32297.5	2.07967
32298.5	1.23172
32299.5	1.41928
32300.5	1.40011
32301.5	1.57917
32302.5	1.42679
32303.5	2.06089
32304.5	1.28372
32305.5	1.04211
32306.5	0.694667
32307.5	1.38437
32308.5	1.61587
32309.5	1.59133
32310.5	1.15447
32311.5	1.64143
32312.5	2.09127
32313.5	2.36167
32314.5	1.4858
32315.5	1.126
32316.5	0.98266702
32317.5	1.4244
32318.5	1.5044
32319.5	1.66257
32320.5	2.4437301
32321.5	3.2108
32322.5	2.71293
32323.5	2.039
32324.5	1.96413
32325.5	1.5352
32326.5	3.0255
32327.5	3.1512
32328.5	1.56593
32329.5	1.30713
32330.5	1.90479
32331.5	0.968533
32332.5	1.30247
32333.5	1.1574
32334.5	1.69971
32335.5	2.17893
32336.5	2.0327301
32337.5	1.48287
32338.5	2.3185
32339.5	1.757
32340.5	1.76013
32341.5	2.07893
32342.5	1.26993
32343.5	1.75653
32344.5	2.99421
32345.5	2.70908
32346.5	1.93371
32347.5	1.41969
32348.5	1.34477
32349.5	1.22492
32350.5	1.17231
32351.5	1.577
32352.5	1.18115
32353.5	1.09038
32354.5	1.02662
32355.5	2.519
32356.5	3.27946
32357.5	2.55108
32358.5	2.92338
32359.5	3.01215
32360.5	1.57762
32361.5	1.97286
32362.5	2.1008501
32363.5	2.8496201
32364.5	3.54646
32365.5	4.05469
32366.5	2.181
32367.5	2.15338
32368.5	1.673
32369.5	1.79377
32370.5	3.09938
32371.5	2.14069
32372.5	1.37946
32373.5	1.11246
32374.5	1.72785
32375.5	1.71092
32376.5	1.00469
32377.5	1.88343
32378.5	2.10977
32379.5	1.68508
32380.5	1.48031
32381.5	1.78838
32382.5	1.31862
32383.5	2.00762
32384.5	2.25192
32385.5	1.53922
32387.5	1.3678
32388.5	1.30125
32389.5	1.17162
32390.5	1.59723
32391.5	1.591
32392.5	2.24831
32393.5	2.31762
32394.5	1.28183
32395.5	1.23108
32396.5	2.237
32397.5	2.085
32398.5	1.79738
32399.5	2.48492
32400.5	1.86162
32401.5	2.15908
32402.5	1.68033
32403.5	1.23908
32404.5	1.363
32405.5	2.079
32406.5	3.45962
32407.5	3.10715
32408.5	2.09083
32409.5	2.15369
32410.5	2.60375
32411.5	2.29
32412.5	2.3203101
32413.5	2.02875
32414.5	1.93115
32415.5	1.46185
32416.5	1.68992
32417.5	3.2637701
