"","phi","n","variable","value"
"238",-0.1,100,"phi_iar",-0.389575413666635
"239",-0.1,100,"phi_iar",-0.213118364276734
"240",-0.1,100,"phi_iar",0.30292480736334
"241",-0.1,100,"phi_iar",-0.255012775332816
"242",-0.1,100,"phi_iar",-0.132851770259434
"243",-0.1,100,"phi_iar",-0.0347329764144654
"244",-0.1,100,"phi_iar",-0.323217344047921
"245",-0.1,100,"phi_iar",-0.151608469086813
"246",-0.1,100,"phi_iar",-0.112490996542823
"247",-0.1,100,"phi_iar",-0.446942235764705
"248",-0.1,100,"phi_iar",0.151886710536042
"249",-0.1,100,"phi_iar",-0.0443466051326119
"250",-0.1,100,"phi_iar",-0.215905289811859
"251",-0.1,100,"phi_iar",0.435771993228213
"252",-0.1,100,"phi_iar",-0.236627540667841
"253",-0.1,100,"phi_iar",0.490830904587723
"254",-0.1,100,"phi_iar",-0.255667797603206
"255",-0.1,100,"phi_iar",0.283579413053315
"256",-0.1,100,"phi_iar",-0.0579813833749814
"257",-0.1,100,"phi_iar",0.389907016477241
"258",-0.1,100,"phi_iar",0.0168348995264442
"259",-0.1,100,"phi_iar",0.187194644337825
"260",-0.1,100,"phi_iar",0.202400103465536
"261",-0.1,100,"phi_iar",-0.521570721124928
"262",-0.1,100,"phi_iar",0.365702791534404
"263",-0.1,100,"phi_iar",0.0925070524867541
"264",-0.1,100,"phi_iar",0.419311916426898
"265",-0.1,100,"phi_iar",0.223743299201457
"266",-0.1,100,"phi_iar",-0.320277869714747
"267",-0.1,100,"phi_iar",-0.430974062074399
"268",-0.1,100,"phi_iar",-0.0462477591069233
"269",-0.1,100,"phi_iar",-0.318625700050463
"270",-0.1,100,"phi_iar",0.446032084702255
"271",-0.1,100,"phi_iar",-0.0397616678030251
"272",-0.1,100,"phi_iar",-0.155023705250404
"273",-0.1,100,"phi_iar",0.235495580507126
"274",-0.1,100,"phi_iar",-0.284443080972445
"275",-0.1,100,"phi_iar",0.125285133841614
"276",-0.1,100,"phi_iar",0.0886305551654477
"277",-0.1,100,"phi_iar",-0.176418433186325
"278",-0.1,100,"phi_iar",-0.318183232416171
"279",-0.1,100,"phi_iar",-0.266174445287715
"280",-0.1,100,"phi_iar",-0.00054608273053468
"281",-0.1,100,"phi_iar",-0.122498504404167
"282",-0.1,100,"phi_iar",-0.148746285962997
"283",-0.1,100,"phi_iar",-0.0760841015294515
"284",-0.1,100,"phi_iar",0.632086256331371
"285",-0.1,100,"phi_iar",0.0204956832484351
"286",-0.1,100,"phi_iar",0.397601062992694
"287",-0.1,100,"phi_iar",-0.18910721375642
"288",-0.1,100,"phi_iar",-0.186260695740342
"289",-0.1,100,"phi_iar",0.197243029311735
"290",-0.1,100,"phi_iar",0.0667120477798862
"291",-0.1,100,"phi_iar",-0.100921078286304
"292",-0.1,100,"phi_iar",-0.0219896172652024
"293",-0.1,100,"phi_iar",-0.109285842838777
"294",-0.1,100,"phi_iar",-0.0858133250497943
"295",-0.1,100,"phi_iar",-0.340809220481138
"296",-0.1,100,"phi_iar",-0.180606885034963
"297",-0.1,100,"phi_iar",0.152855552447209
"298",-0.1,100,"phi_iar",-0.216623335847784
"299",-0.1,100,"phi_iar",-0.0480341898933555
"300",-0.1,100,"phi_iar",-0.323692074675585
"301",-0.1,100,"phi_iar",-0.318059867879421
"302",-0.1,100,"phi_iar",0.461334043366186
"303",-0.1,100,"phi_iar",-0.320920991024783
"304",-0.1,100,"phi_iar",0.0529261223624627
"305",-0.1,100,"phi_iar",-0.154292429997869
"306",-0.1,100,"phi_iar",-0.0651705145589031
"307",-0.1,100,"phi_iar",-0.274319820165935
"308",-0.1,100,"phi_iar",0.0477735356521676
"309",-0.1,100,"phi_iar",-0.457930042956652
"310",-0.1,100,"phi_iar",-0.171113819661181
"311",-0.1,100,"phi_iar",-0.260059822762691
"312",-0.1,100,"phi_iar",-0.0860004634203191
"313",-0.1,100,"phi_iar",-0.198234638232548
"314",-0.1,100,"phi_iar",-0.156561366117498
"315",-0.1,100,"phi_iar",-0.175420114763745
"316",-0.1,100,"phi_iar",-0.373257032538565
"317",-0.1,100,"phi_iar",0.468952348980251
"318",-0.1,100,"phi_iar",0.475182992070572
"319",-0.1,100,"phi_iar",-0.170657982379564
"320",-0.1,100,"phi_iar",0.027912745520289
"321",-0.1,100,"phi_iar",-0.0434404944677479
"322",-0.1,100,"phi_iar",-0.53647993768182
"323",-0.1,100,"phi_iar",-0.367843484706188
"324",-0.1,100,"phi_iar",-0.302351277455464
"325",-0.1,100,"phi_iar",0.176859004600172
"326",-0.1,100,"phi_iar",-0.116416786189163
"327",-0.1,100,"phi_iar",-0.383855895038171
"328",-0.1,100,"phi_iar",-0.300423193938416
"329",-0.1,100,"phi_iar",-0.493310980723162
"330",-0.1,100,"phi_iar",-0.526115277703467
"331",-0.1,100,"phi_iar",0.0965210848000241
"332",-0.1,100,"phi_iar",0.445445221204596
"333",-0.1,100,"phi_iar",0.101242579380559
"334",-0.1,100,"phi_iar",-0.312930279467645
"335",-0.1,100,"phi_iar",0.080993460807688
"336",-0.1,100,"phi_iar",0.428360862651917
"337",-0.1,100,"phi_iar",-0.017884195720505
"338",-0.1,100,"phi_iar",0.384114736907616
"339",-0.1,100,"phi_iar",-0.0435604970414776
"340",-0.1,100,"phi_iar",-0.167907427846691
"341",-0.1,100,"phi_iar",-0.181384877794983
"342",-0.1,100,"phi_iar",0.37489147321634
"343",-0.1,100,"phi_iar",-0.301244102550027
"344",-0.1,100,"phi_iar",0.0905556148111432
"345",-0.1,100,"phi_iar",0.138238759107842
"346",-0.1,100,"phi_iar",0.0906974530087224
"347",-0.1,100,"phi_iar",-0.141120026379301
"348",-0.1,100,"phi_iar",-0.299246946685506
"349",-0.1,100,"phi_iar",0.247932565564716
"350",-0.1,100,"phi_iar",0.0871431188012238
"351",-0.1,100,"phi_iar",0.0306228804916953
"352",-0.1,100,"phi_iar",-0.185125697996927
"353",-0.1,100,"phi_iar",-0.116520515715366
"354",-0.1,100,"phi_iar",0.30109468132705
"355",-0.1,100,"phi_iar",-0.125428343952728
"356",-0.1,100,"phi_iar",-0.080573845132367
"357",-0.1,100,"phi_iar",-0.153125437061633
"358",-0.1,100,"phi_iar",-0.231269971596621
"359",-0.1,100,"phi_iar",-0.186905921440826
"360",-0.1,100,"phi_iar",-0.459099321076982
"361",-0.1,100,"phi_iar",-0.37644894168331
"362",-0.1,100,"phi_iar",-0.15699217692612
"363",-0.1,100,"phi_iar",-0.285007757318387
"364",-0.1,100,"phi_iar",-0.267154143944721
"365",-0.1,100,"phi_iar",0.0168050125193785
"366",-0.1,100,"phi_iar",-0.245648143568228
"367",-0.1,100,"phi_iar",0.224949372527013
"368",-0.1,100,"phi_iar",-0.249590126267503
"369",-0.1,100,"phi_iar",-0.219640156729258
"370",-0.1,100,"phi_iar",-0.210290799159623
"371",-0.1,100,"phi_iar",-0.523979062997699
"372",-0.1,100,"phi_iar",-0.0451624388545301
"373",-0.1,100,"phi_iar",-0.252986903959214
"374",-0.1,100,"phi_iar",-0.457454033571032
"375",-0.1,100,"phi_iar",0.135018509318944
