1999	3.79
2002	3.68
2005	3.83
2007	3.78
2010	3.77
2013	3.62
2016	3.59
2019	3.32
2022	3.33
2024	3.53
2026	3.36
2027	3.24
2029	3.61
2030	3.62
2032	3.56
2033	3.42
2035	3.56
2036	3.52
2038	3.61
2039	3.55
2041	3.58
2042	3.74
2043	3.71
2044	3.79
2045	3.85
2046	3.78
2047	3.465
2048	3.67
2050	3.54
2052	3.34
2053	3.4
2055	3.18
2056	3.4
2058	3.53
2060	3.45
2061	3.61
2062	3.47
2064	3.83
2065	3.48
2067	3.96
2068	3.44
2070	3.57
2072	3.85
2073	3.77
2075	3.85
2076	4.09
2078	3.72
2079	3.82
2080	3.86
2082	3.77
2083	4.05
2084	4.28
2086	4.26
2089	3.77
2092	4.07
2094	4.07
2096	3.76
2098	3.65
2102	3.3
2104	3.27
2106	3.87
2108	3.78
2111	3.66
2114	3.61
2117	3.68
2120	3.58
2124	3.85
2127	3.73
2131	3.7
2134	3.63
2137	3.35
2140	3.34
2143	3.39
2146	3.57
2148	3.88
2151	3.99
2154	3.99
2156	3.97
2159	4.2
2162	4.23
2164	4.13
2167	4.22
2170	4.02
2173	4.04
2175	3.88
2178	3.87
2181	3.76
2183	3.71
2186	3.63
2188	3.55
2191	3.43
2192	3.49
2194	3.36
2196	3.61
2198	3.56
2199	3.79
2201	3.68
2202	3.73
2204	3.79
2206	3.73
2207	3.53
2209	3.57
2211	3.28
2213	3.41
2217	3.38
2220	3.43
2223	3.49
2227	3.47
2230	3.51
2233	3.52
2235	3.37
2238	3.41
2240	3.75
2242	4.1
2244	4.03
2246	3.96
2248	3.97
2250	3.7
2253	3.62
2255	3.48
2257	3.55
2260	3.42
2262	3.2
2265	3.23
2267	3.23
2270	3.36
2272	3.48
2275	3.83
2277	3.81
2280	3.95
2283	4.08
2286	3.84
2288	3.81
2291	3.71
2293	3.53
2296	3.5
2299	3.24
2304	3.39
2307	3.36
2309	3.4
2312	3.68
2314	3.7
2318	3.77
2320	3.6
2322	3.49
